Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
38.73,21.1,44.29,6.74,84.34,30.76,Loamy,Zaid,Coconut Oil
54.34,36.25,28.69,6.24,56.17,21.71,Clayey,Rabi,Coconut Oil
84.52,25.31,49.47,5.72,77.49,28.34,Loamy,Rabi,Coconut Oil
62.69,14.48,15.91,6.58,80.93,18.58,Clayey,Rabi,Coconut Oil
91.98,12.13,35.65,6.75,88.95,30.89,Clayey,Rabi,Coconut Oil
48.11,31.65,68.57,7.23,59.06,15.07,Silty,Zaid,Lentils
97.14,19.53,51.23,6.87,80.1,18.68,Silty,Rabi,Lentils
71.16,37.26,71.58,5.65,66.61,32.9,Loamy,Kharif,Lentils
94.18,6.15,77.41,5.7,83.5,30.0,Clayey,Zaid,Lentils
36.62,47.42,10.33,6.7,50.41,27.11,Loamy,Zaid,Lentils
74.85,27.05,44.12,6.69,68.05,27.77,Clayey,Kharif,Lentils
91.2,14.52,37.7,7.14,76.82,25.53,Loamy,Kharif,Lentils
80.29,10.6,71.32,6.95,85.21,19.18,Silty,Kharif,Lentils
28.78,5.61,46.73,5.65,79.12,24.41,Clayey,Kharif,Lentils
49.14,30.08,64.67,7.27,56.75,21.85,Clayey,Rabi,Lentils
71.07,27.15,15.56,5.82,71.29,19.93,Clayey,Rabi,Lentils
39.15,11.19,69.34,6.71,87.91,21.87,Silty,Zaid,Lentils
25.99,33.55,56.05,7.26,86.63,20.51,Loamy,Rabi,Lentils
80.26,12.16,79.65,7.41,53.41,19.59,Clayey,Rabi,Lentils
59.75,45.92,57.23,5.56,52.32,29.65,Silty,Zaid,Lentils
80.46,32.22,18.23,6.79,76.88,31.88,Clayey,Zaid,Lentils
68.19,32.92,20.59,6.86,76.95,15.49,Silty,Zaid,Lentils
53.09,48.99,20.11,5.56,68.43,32.64,Silty,Rabi,Lentils
52.63,22.32,60.86,6.37,86.88,31.21,Silty,Zaid,Lentils
29.2,14.68,48.48,6.18,68.67,29.48,Silty,Rabi,Lentils
39.09,29.43,24.36,5.62,58.76,23.58,Clayey,Zaid,Lentils
37.24,34.67,56.96,7.32,74.56,17.27,Loamy,Kharif,Lentils
90.49,14.64,49.8,6.98,84.79,29.21,Clayey,Kharif,Lentils
97.61,21.96,70.51,6.28,63.44,21.31,Loamy,Rabi,Lentils
49.42,48.34,59.55,6.74,63.41,26.68,Loamy,Rabi,Lentils
34.91,8.25,23.19,7.45,55.6,15.78,Clayey,Zaid,Lentils
67.87,39.86,70.51,7.34,61.62,23.47,Loamy,Rabi,Lentils
32.41,10.79,61.53,6.99,78.72,16.52,Clayey,Rabi,Lentils
86.64,18.35,51.67,7.26,86.95,21.17,Silty,Rabi,Lentils
63.94,12.67,31.88,7.34,80.31,27.11,Clayey,Rabi,Lentils
62.31,11.11,58.97,5.78,67.06,20.58,Loamy,Rabi,Chickpeas
95.5,10.5,13.59,7.26,79.36,22.12,Silty,Kharif,Chickpeas
34.92,46.91,45.45,7.23,70.43,34.83,Loamy,Rabi,Chickpeas
41.73,7.68,42.56,5.73,67.61,29.17,Clayey,Kharif,Chickpeas
26.77,9.52,42.14,6.14,70.82,31.09,Clayey,Rabi,Chickpeas
13.84,7.55,19.61,6.26,53.76,34.65,Clayey,Kharif,Chickpeas
66.19,13.5,67.42,6.92,62.66,20.37,Clayey,Zaid,Chickpeas
32.65,5.92,55.47,6.01,67.75,19.08,Silty,Kharif,Chickpeas
22.6,36.16,74.38,7.24,61.39,17.98,Loamy,Kharif,Chickpeas
56.62,15.02,57.11,7.5,53.42,22.71,Loamy,Zaid,Chickpeas
46.1,19.84,35.86,7.47,81.26,24.92,Loamy,Rabi,Chickpeas
73.08,30.99,37.53,7.48,52.2,18.98,Clayey,Kharif,Chickpeas
40.86,47.3,35.31,6.16,87.19,29.91,Loamy,Zaid,Chickpeas
44.8,18.06,43.38,6.12,57.14,24.39,Loamy,Rabi,Chickpeas
79.31,22.22,28.47,7.16,71.46,23.73,Clayey,Zaid,Chickpeas
69.04,7.08,72.43,6.85,89.91,23.3,Loamy,Kharif,Chickpeas
97.96,15.77,57.19,5.9,80.27,32.66,Silty,Rabi,Chickpeas
85.32,10.32,64.95,6.45,61.33,28.09,Silty,Zaid,Chickpeas
53.26,30.59,43.4,5.75,83.63,24.92,Clayey,Zaid,Chickpeas
13.42,17.36,52.25,7.0,79.31,21.47,Silty,Zaid,Chickpeas
52.64,19.12,61.09,6.68,57.47,25.59,Loamy,Zaid,Chickpeas
69.8,48.77,63.5,6.82,75.56,30.46,Silty,Rabi,Chickpeas
41.49,42.69,56.42,6.19,52.95,26.62,Silty,Rabi,Chickpeas
76.74,10.46,19.56,7.33,64.29,26.63,Clayey,Zaid,Chickpeas
22.03,15.33,12.77,5.93,69.23,18.53,Clayey,Rabi,Chickpeas
47.99,26.9,59.14,6.79,67.22,33.09,Clayey,Kharif,Chickpeas
83.38,30.11,44.5,6.75,63.55,20.45,Loamy,Zaid,Chickpeas
46.71,34.41,57.75,5.65,87.81,31.71,Silty,Zaid,Chickpeas
22.99,45.8,46.86,6.89,58.82,24.65,Clayey,Rabi,Chickpeas
29.08,36.71,60.35,7.24,76.06,24.81,Silty,Kharif,Chickpeas
59.3,16.03,47.56,6.93,50.51,23.96,Silty,Kharif,Dried Beans
89.36,28.38,71.52,5.77,55.96,18.65,Loamy,Kharif,Dried Beans
73.16,32.81,16.37,6.84,53.33,31.48,Clayey,Rabi,Dried Beans
89.75,31.67,36.77,6.69,75.71,17.65,Loamy,Rabi,Dried Beans
76.16,31.14,65.27,7.41,59.55,33.39,Loamy,Kharif,Dried Beans
14.48,30.31,44.52,7.44,83.95,29.48,Loamy,Rabi,Dried Beans
42.17,10.03,10.85,6.77,70.05,33.92,Silty,Rabi,Dried Beans
10.79,41.78,45.12,6.37,53.03,26.55,Silty,Rabi,Dried Beans
27.12,19.79,43.17,5.76,70.31,17.36,Clayey,Kharif,Dried Beans
95.57,35.14,58.9,6.75,55.16,33.35,Silty,Kharif,Dried Beans
93.61,42.39,62.43,6.32,59.28,23.04,Clayey,Rabi,Dried Beans
91.09,40.5,42.76,6.92,50.79,20.86,Clayey,Rabi,Dried Beans
42.28,41.03,62.52,6.2,73.19,31.71,Loamy,Zaid,Dried Beans
60.58,34.92,66.75,7.05,73.1,22.96,Clayey,Kharif,Dried Beans
98.43,27.48,67.57,6.7,77.6,24.27,Clayey,Kharif,Dried Beans
50.91,24.48,71.51,5.7,50.09,16.04,Silty,Zaid,Dried Beans
32.68,14.56,71.61,7.25,56.3,32.79,Loamy,Kharif,Dried Beans
30.01,21.28,58.36,5.93,58.29,30.95,Loamy,Zaid,Dried Beans
68.51,5.38,35.14,6.19,73.71,27.77,Loamy,Kharif,Dried Beans
59.39,43.26,43.6,7.3,57.22,20.6,Clayey,Kharif,Dried Beans
68.46,31.39,52.55,5.77,68.37,18.83,Loamy,Zaid,Dried Beans
20.38,20.56,37.52,7.46,86.12,16.13,Loamy,Rabi,Dried Beans
64.0,26.39,69.91,6.92,65.1,19.74,Clayey,Rabi,Dried Beans
54.55,33.65,70.98,6.46,67.64,31.18,Clayey,Rabi,Dried Beans
10.39,19.04,31.8,6.36,57.55,34.45,Loamy,Zaid,Dried Beans
70.74,21.18,10.59,6.19,62.92,25.84,Clayey,Rabi,Dried Beans
80.76,29.78,23.12,6.52,50.22,24.34,Loamy,Rabi,Dried Beans
19.76,46.54,44.14,6.06,76.04,22.32,Loamy,Rabi,Dried Beans
52.14,22.59,19.15,6.06,84.38,32.76,Clayey,Zaid,Dried Beans
38.23,28.92,69.05,7.15,85.43,26.54,Silty,Kharif,Dried Beans
86.4,5.0,51.45,6.17,68.07,24.93,Silty,Zaid,Green Peas
11.34,25.28,48.21,7.45,58.32,17.81,Clayey,Kharif,Green Peas
95.19,31.57,27.52,7.29,54.97,15.23,Loamy,Rabi,Green Peas
18.39,46.33,35.37,6.22,86.96,33.75,Silty,Rabi,Green Peas
58.24,21.78,55.33,6.5,55.04,19.58,Silty,Zaid,Green Peas
85.0,25.02,60.19,5.83,87.92,31.95,Clayey,Zaid,Green Peas
47.04,13.59,58.82,6.45,51.4,23.38,Clayey,Rabi,Green Peas
87.11,30.55,79.32,6.2,73.13,30.0,Silty,Zaid,Green Peas
71.78,29.1,68.5,6.17,72.96,18.64,Loamy,Zaid,Green Peas
33.18,34.0,25.99,7.27,81.31,31.06,Loamy,Zaid,Green Peas
12.37,21.22,52.21,6.68,82.08,28.41,Clayey,Kharif,Green Peas
68.59,12.88,17.25,6.5,75.19,16.25,Silty,Zaid,Green Peas
70.21,21.32,78.83,6.42,51.55,28.61,Clayey,Zaid,Green Peas
72.83,6.03,35.22,7.13,65.19,19.45,Loamy,Rabi,Green Peas
82.19,13.35,18.35,6.9,62.84,15.67,Clayey,Kharif,Green Peas
51.41,37.18,13.33,7.0,66.83,17.6,Silty,Rabi,Green Peas
26.21,44.95,26.17,7.44,81.9,19.38,Loamy,Kharif,Green Peas
11.99,43.32,37.78,6.33,53.49,22.91,Clayey,Zaid,Green Peas
86.99,7.26,30.0,5.98,74.93,16.34,Silty,Kharif,Green Peas
72.66,24.01,72.61,6.99,79.78,27.09,Silty,Zaid,Green Peas
93.64,19.26,54.97,7.02,73.6,15.16,Clayey,Zaid,Green Peas
71.64,11.19,44.2,6.41,54.65,33.28,Silty,Zaid,Green Peas
82.56,11.14,73.07,6.46,85.89,25.81,Loamy,Kharif,Green Peas
92.01,36.49,10.48,7.35,58.23,27.24,Silty,Zaid,Green Peas
90.43,45.6,51.21,6.73,84.16,33.05,Loamy,Zaid,Green Peas
38.72,18.44,53.88,7.22,51.82,32.99,Silty,Rabi,Green Peas
72.81,36.32,70.51,6.49,52.65,18.09,Clayey,Kharif,Green Peas
11.01,16.77,66.84,7.29,87.98,34.26,Loamy,Kharif,Green Peas
91.15,31.75,21.77,6.23,54.46,18.94,Silty,Kharif,Green Peas
38.34,30.27,46.92,6.56,71.0,20.7,Clayey,Rabi,Green Peas
20.64,39.28,45.28,5.56,63.73,20.78,Silty,Kharif,Yellow Peas
85.93,35.92,54.53,6.87,80.77,15.59,Silty,Zaid,Yellow Peas
45.85,27.25,35.71,6.6,69.5,20.96,Silty,Kharif,Yellow Peas
61.26,39.89,45.61,6.78,78.87,28.0,Clayey,Rabi,Yellow Peas
60.87,23.51,19.95,5.57,70.17,21.11,Clayey,Zaid,Yellow Peas
85.24,9.55,62.76,6.56,68.95,27.12,Silty,Zaid,Yellow Peas
94.51,26.86,20.74,6.58,84.67,21.94,Silty,Rabi,Yellow Peas
25.46,24.53,52.05,7.45,80.57,15.83,Clayey,Zaid,Yellow Peas
71.58,19.75,74.34,6.27,73.05,16.64,Silty,Zaid,Yellow Peas
31.01,45.83,70.99,7.48,85.62,15.27,Silty,Kharif,Yellow Peas
44.06,10.51,15.88,6.83,76.15,24.51,Loamy,Zaid,Yellow Peas
68.62,38.64,35.62,6.48,79.74,18.17,Silty,Zaid,Yellow Peas
38.62,30.77,13.67,5.54,86.88,17.87,Loamy,Kharif,Yellow Peas
85.56,30.39,37.35,5.85,63.09,22.82,Clayey,Kharif,Yellow Peas
23.42,11.26,47.5,5.95,68.7,31.32,Loamy,Rabi,Yellow Peas
74.92,9.84,35.34,6.05,57.33,34.2,Silty,Kharif,Yellow Peas
26.21,24.74,30.38,7.15,79.03,20.36,Loamy,Zaid,Yellow Peas
15.23,33.82,11.19,5.74,88.49,28.52,Clayey,Zaid,Yellow Peas
31.67,43.9,20.86,7.01,64.6,29.33,Loamy,Zaid,Yellow Peas
91.88,38.99,29.98,5.99,57.74,15.39,Loamy,Kharif,Yellow Peas
20.55,42.76,53.46,6.26,69.13,16.1,Silty,Zaid,Yellow Peas
45.03,49.16,33.0,7.34,77.38,27.76,Clayey,Zaid,Yellow Peas
97.8,25.99,44.15,6.69,69.77,33.85,Clayey,Kharif,Yellow Peas
25.97,34.37,26.36,6.46,82.83,25.1,Clayey,Kharif,Yellow Peas
16.72,38.26,69.21,6.58,65.54,29.79,Silty,Rabi,Yellow Peas
83.96,16.96,28.33,6.63,87.55,21.83,Loamy,Rabi,Yellow Peas
14.63,27.81,62.35,7.21,51.91,20.9,Silty,Rabi,Yellow Peas
45.33,26.63,27.41,5.79,84.4,20.55,Loamy,Kharif,Yellow Peas
87.2,40.79,25.88,6.88,78.23,23.89,Loamy,Rabi,Yellow Peas
83.17,23.89,29.67,7.15,72.04,22.42,Clayey,Rabi,Yellow Peas
49.08,11.75,49.63,6.75,70.92,15.16,Loamy,Zaid,Coffee
23.66,26.27,56.46,6.02,64.3,29.72,Silty,Rabi,Coffee
73.08,17.48,57.78,6.49,86.41,28.37,Clayey,Zaid,Coffee
59.0,21.46,48.13,7.12,88.93,20.33,Silty,Kharif,Coffee
96.05,19.52,77.24,7.48,89.86,30.9,Loamy,Rabi,Coffee
14.54,22.14,44.39,7.12,67.21,33.81,Clayey,Kharif,Coffee
93.76,24.45,55.6,6.81,82.12,31.05,Loamy,Zaid,Coffee
94.45,19.1,42.27,5.9,75.95,30.0,Loamy,Kharif,Coffee
27.86,30.93,22.86,7.42,70.69,28.07,Clayey,Kharif,Coffee
31.21,30.95,24.36,6.5,58.89,18.77,Loamy,Zaid,Coffee
27.22,32.2,56.19,6.65,52.93,31.65,Clayey,Zaid,Coffee
47.85,9.91,48.44,7.43,52.08,19.35,Clayey,Zaid,Coffee
70.08,46.16,56.56,6.48,53.24,33.01,Silty,Zaid,Coffee
98.32,42.19,50.16,6.12,56.18,26.46,Silty,Rabi,Coffee
54.09,31.61,37.82,5.6,76.88,19.54,Loamy,Rabi,Coffee
82.81,6.7,16.99,5.88,65.68,28.82,Silty,Rabi,Coffee
31.71,15.34,78.46,5.96,64.88,32.22,Silty,Zaid,Coffee
98.64,39.66,33.29,6.47,51.86,20.02,Silty,Rabi,Coffee
94.68,27.17,65.71,6.13,59.3,30.95,Clayey,Zaid,Coffee
75.94,25.53,64.8,6.92,86.93,18.13,Clayey,Zaid,Coffee
28.29,38.24,24.73,6.26,77.77,30.89,Loamy,Zaid,Coffee
86.03,20.76,58.38,5.57,71.58,31.34,Loamy,Rabi,Coffee
37.43,38.16,21.73,6.87,74.45,24.16,Loamy,Zaid,Coffee
86.24,10.2,42.38,5.74,88.32,26.79,Silty,Kharif,Coffee
97.12,35.33,24.33,6.11,55.01,20.36,Silty,Zaid,Coffee
45.21,19.35,34.76,5.7,75.65,34.02,Loamy,Zaid,Coffee
14.23,36.7,24.93,7.46,64.53,24.53,Clayey,Zaid,Coffee
67.23,40.73,22.39,7.28,77.57,15.59,Clayey,Rabi,Coffee
13.16,47.43,37.62,6.02,61.65,26.59,Silty,Kharif,Coffee
22.97,38.77,22.7,6.43,78.7,16.34,Silty,Zaid,Coffee
44.37,10.29,59.66,5.59,80.84,26.99,Silty,Rabi,Tea
27.16,29.12,65.83,6.45,55.67,24.04,Loamy,Rabi,Tea
82.21,33.43,47.42,6.29,82.86,31.38,Loamy,Zaid,Tea
51.08,20.41,45.46,6.94,72.64,18.83,Silty,Kharif,Tea
47.66,7.2,66.47,5.99,70.39,19.56,Clayey,Kharif,Tea
41.06,32.9,30.04,6.77,86.62,29.3,Clayey,Rabi,Tea
58.61,30.74,14.16,5.78,54.78,27.75,Loamy,Rabi,Tea
60.21,13.94,68.69,5.8,75.81,20.73,Clayey,Kharif,Tea
17.71,24.86,54.08,7.35,53.8,24.8,Silty,Kharif,Tea
55.61,16.05,18.43,7.17,56.66,29.11,Loamy,Kharif,Tea
79.71,13.77,28.22,5.67,88.82,34.08,Loamy,Kharif,Tea
19.37,35.38,21.14,5.65,65.16,28.86,Silty,Zaid,Tea
52.26,30.59,50.64,7.05,60.72,19.58,Clayey,Zaid,Tea
58.04,31.01,69.11,7.25,67.61,28.76,Clayey,Rabi,Tea
58.48,13.92,30.83,5.72,51.86,29.75,Loamy,Zaid,Tea
94.86,44.22,26.41,5.92,76.88,22.67,Loamy,Zaid,Tea
51.41,20.71,50.96,6.0,71.93,21.57,Loamy,Rabi,Tea
47.62,40.06,65.16,5.51,84.3,29.52,Loamy,Rabi,Tea
53.6,18.67,24.22,6.43,73.12,20.09,Clayey,Zaid,Tea
78.09,41.25,33.5,5.59,81.25,33.21,Silty,Rabi,Tea
23.33,42.57,32.6,6.85,85.73,28.64,Silty,Kharif,Tea
64.45,30.18,38.05,5.57,88.36,30.79,Clayey,Rabi,Tea
21.6,24.21,10.16,6.49,87.13,19.49,Silty,Kharif,Tea
42.43,22.74,33.83,6.17,58.22,31.5,Loamy,Zaid,Tea
26.79,47.83,25.27,6.45,52.23,33.94,Loamy,Kharif,Tea
48.54,47.99,30.02,6.4,72.96,24.72,Silty,Rabi,Tea
72.18,32.31,50.2,6.91,64.56,28.85,Clayey,Zaid,Tea
38.38,44.89,76.47,7.46,84.87,17.37,Clayey,Zaid,Tea
87.57,43.45,55.01,6.01,71.63,18.14,Clayey,Kharif,Tea
81.76,26.09,53.34,5.69,75.02,22.53,Loamy,Kharif,Tea
13.18,30.44,54.25,6.23,61.78,15.05,Loamy,Rabi,Cocoa
78.3,13.58,27.86,7.35,57.11,16.91,Silty,Kharif,Cocoa
90.27,46.04,76.03,7.2,61.02,34.97,Clayey,Rabi,Cocoa
13.49,16.76,36.75,5.7,60.05,24.33,Silty,Rabi,Cocoa
57.05,32.91,75.9,6.27,87.21,25.29,Clayey,Kharif,Cocoa
83.07,15.22,67.07,5.74,60.28,19.84,Loamy,Zaid,Cocoa
18.85,29.84,77.69,6.69,66.76,20.41,Clayey,Zaid,Cocoa
17.56,45.83,76.18,6.27,71.94,23.35,Clayey,Rabi,Cocoa
98.6,11.12,28.14,5.99,62.54,15.39,Clayey,Rabi,Cocoa
77.06,41.48,72.05,6.39,77.45,34.86,Clayey,Rabi,Cocoa
53.53,28.69,70.22,5.76,77.75,33.28,Clayey,Kharif,Cocoa
52.59,47.1,17.47,7.24,77.73,16.18,Clayey,Kharif,Cocoa
15.72,25.49,57.1,7.37,89.82,17.98,Clayey,Kharif,Cocoa
48.08,17.07,31.18,7.15,71.25,28.53,Loamy,Zaid,Cocoa
50.39,34.83,41.35,6.92,73.81,32.8,Clayey,Zaid,Cocoa
27.75,26.82,46.77,6.57,75.17,30.41,Silty,Kharif,Cocoa
95.29,32.77,22.78,7.22,57.96,34.95,Clayey,Zaid,Cocoa
29.97,49.44,74.23,5.84,63.27,32.92,Clayey,Zaid,Cocoa
89.66,46.91,47.06,5.59,57.96,34.44,Silty,Zaid,Cocoa
19.97,12.32,30.47,5.87,83.07,34.92,Clayey,Zaid,Cocoa
14.06,42.19,57.61,5.79,79.1,25.89,Loamy,Rabi,Cocoa
96.1,10.85,57.17,5.54,71.49,18.26,Silty,Kharif,Cocoa
10.45,40.6,36.18,6.7,51.8,25.95,Loamy,Rabi,Cocoa
10.64,34.81,52.23,6.72,57.55,26.7,Clayey,Zaid,Cocoa
22.26,38.38,36.85,5.96,52.76,33.24,Loamy,Rabi,Cocoa
51.21,12.48,24.24,6.84,72.76,20.25,Clayey,Zaid,Cocoa
27.73,23.8,60.7,6.68,73.15,33.97,Silty,Zaid,Cocoa
21.13,7.92,63.97,6.05,62.6,26.64,Loamy,Zaid,Cocoa
91.99,19.1,11.57,6.42,85.99,26.71,Clayey,Kharif,Cocoa
69.41,24.63,44.54,5.54,63.9,16.78,Clayey,Kharif,Cocoa
46.91,42.13,66.81,7.37,61.46,16.53,Clayey,Rabi,Sugar
12.99,42.16,66.84,6.43,74.68,18.75,Clayey,Kharif,Sugar
97.51,26.02,38.64,5.93,66.0,21.63,Clayey,Zaid,Sugar
68.74,32.75,16.27,6.39,53.06,18.77,Clayey,Rabi,Sugar
69.09,10.14,65.52,7.01,57.66,16.36,Loamy,Kharif,Sugar
27.02,7.83,26.31,6.29,60.49,27.57,Silty,Kharif,Sugar
40.74,18.7,50.51,7.46,78.7,21.64,Silty,Rabi,Sugar
58.76,27.82,34.79,7.22,68.09,15.66,Clayey,Rabi,Sugar
10.56,8.08,58.47,7.48,86.44,15.89,Silty,Kharif,Sugar
57.85,41.95,12.41,6.11,63.44,20.8,Loamy,Kharif,Sugar
72.26,48.58,76.03,7.44,83.19,29.36,Loamy,Rabi,Sugar
77.4,21.61,23.31,7.14,89.58,34.01,Silty,Rabi,Sugar
10.33,26.81,13.32,6.31,71.56,17.12,Loamy,Rabi,Sugar
43.2,37.29,43.77,7.13,85.69,29.93,Silty,Zaid,Sugar
36.21,28.9,35.3,7.02,75.61,21.81,Loamy,Kharif,Sugar
59.73,7.55,55.52,6.51,79.7,16.19,Silty,Zaid,Sugar
63.03,47.52,13.71,5.94,51.5,15.16,Silty,Kharif,Sugar
22.81,14.1,63.7,6.76,54.3,21.59,Silty,Rabi,Sugar
36.27,38.2,31.78,6.88,87.18,26.44,Silty,Rabi,Sugar
75.02,48.25,55.92,6.5,58.96,15.12,Silty,Kharif,Sugar
90.09,45.24,35.03,6.03,55.73,25.08,Silty,Zaid,Sugar
26.53,35.65,64.92,6.83,88.36,30.87,Loamy,Rabi,Sugar
63.11,42.78,69.58,6.03,79.11,32.37,Silty,Kharif,Sugar
44.67,20.8,60.07,6.84,65.75,15.44,Silty,Rabi,Sugar
37.66,33.82,38.8,7.43,50.7,34.94,Clayey,Kharif,Sugar
24.78,21.11,29.27,5.54,51.24,26.6,Clayey,Kharif,Sugar
87.84,43.22,19.57,6.41,76.76,29.58,Silty,Kharif,Sugar
79.08,47.63,22.9,5.6,58.08,22.8,Silty,Zaid,Sugar
79.39,37.92,24.41,6.64,75.07,18.69,Loamy,Rabi,Sugar
57.65,5.39,55.54,6.29,70.52,22.7,Loamy,Kharif,Sugar
68.46,8.48,41.58,6.08,66.38,34.29,Clayey,Kharif,Rubber
27.53,24.7,21.64,6.74,58.71,34.19,Loamy,Zaid,Rubber
34.08,32.63,67.34,5.88,88.57,22.14,Loamy,Zaid,Rubber
86.25,34.01,63.57,6.47,65.25,28.75,Loamy,Zaid,Rubber
52.23,25.85,39.85,7.27,81.75,15.11,Loamy,Rabi,Rubber
29.4,49.37,37.78,6.52,63.78,27.02,Silty,Rabi,Rubber
62.46,38.72,72.9,6.33,88.12,20.32,Clayey,Kharif,Rubber
71.08,17.04,59.59,6.07,83.45,17.64,Clayey,Rabi,Rubber
88.7,43.98,34.58,5.67,86.96,24.81,Loamy,Zaid,Rubber
78.68,39.35,38.05,7.24,62.5,18.82,Loamy,Zaid,Rubber
45.56,19.0,43.81,7.28,79.73,32.61,Loamy,Kharif,Rubber
69.97,33.32,53.66,6.6,59.14,27.87,Silty,Rabi,Rubber
33.37,28.64,45.9,7.14,61.51,34.11,Loamy,Rabi,Rubber
82.63,42.86,68.88,6.21,64.69,18.27,Loamy,Kharif,Rubber
53.72,12.61,57.24,6.35,64.91,34.05,Silty,Rabi,Rubber
91.49,39.55,69.78,6.58,83.96,28.29,Silty,Zaid,Rubber
87.5,12.99,14.23,6.79,50.39,32.62,Clayey,Zaid,Rubber
12.21,11.9,42.73,6.13,86.28,34.68,Silty,Kharif,Rubber
79.27,7.98,66.25,6.3,58.12,23.04,Silty,Kharif,Rubber
30.59,33.36,46.14,6.13,79.51,19.12,Clayey,Kharif,Rubber
19.14,35.39,58.44,6.07,75.79,27.97,Silty,Zaid,Rubber
47.52,19.52,33.25,5.91,75.07,29.2,Silty,Kharif,Rubber
57.18,30.31,71.55,6.19,86.11,34.72,Silty,Rabi,Rubber
95.34,34.68,60.16,5.97,65.3,18.13,Clayey,Kharif,Rubber
97.81,40.51,42.28,6.87,76.01,30.13,Silty,Zaid,Rubber
28.13,6.65,27.82,6.29,89.01,31.04,Silty,Rabi,Rubber
99.28,43.05,42.21,7.26,71.57,17.54,Loamy,Zaid,Rubber
31.44,27.11,78.5,5.71,63.06,22.77,Loamy,Kharif,Rubber
45.02,47.34,75.03,6.82,68.29,27.54,Loamy,Kharif,Rubber
11.59,21.67,62.78,5.72,78.69,20.03,Clayey,Rabi,Rubber
84.73,23.34,44.74,5.59,65.14,20.0,Clayey,Zaid,Black Pepper
58.3,47.03,13.38,7.3,74.45,19.55,Silty,Zaid,Black Pepper
94.34,44.34,48.06,7.01,78.93,20.71,Clayey,Zaid,Black Pepper
99.65,31.7,64.26,6.14,62.45,28.65,Loamy,Zaid,Black Pepper
43.37,9.35,47.82,7.18,70.18,16.0,Silty,Rabi,Black Pepper
92.18,38.92,59.77,5.52,82.28,16.84,Loamy,Kharif,Black Pepper
42.96,38.36,18.99,5.8,82.57,33.98,Loamy,Kharif,Black Pepper
57.26,17.83,72.12,6.31,79.04,25.04,Clayey,Rabi,Black Pepper
73.95,44.45,74.02,6.21,76.13,23.5,Loamy,Zaid,Black Pepper
98.26,14.03,65.0,6.97,70.75,21.18,Clayey,Zaid,Black Pepper
25.5,43.33,59.08,6.15,60.24,28.86,Silty,Zaid,Black Pepper
67.67,10.13,20.88,7.22,61.74,32.81,Clayey,Kharif,Black Pepper
55.42,5.6,34.11,6.51,68.46,15.75,Clayey,Zaid,Black Pepper
99.37,19.34,65.52,6.79,58.26,19.34,Clayey,Kharif,Black Pepper
88.37,14.4,46.06,5.75,71.86,21.21,Loamy,Rabi,Black Pepper
69.89,16.16,78.5,7.27,79.4,29.78,Silty,Zaid,Black Pepper
53.24,31.08,26.62,5.51,79.26,27.58,Clayey,Kharif,Black Pepper
98.15,19.51,51.36,6.35,83.73,21.37,Silty,Rabi,Black Pepper
12.35,15.03,45.7,6.97,61.29,19.25,Loamy,Zaid,Black Pepper
98.95,23.82,41.6,6.39,73.24,15.32,Loamy,Zaid,Black Pepper
43.87,22.3,64.2,6.43,83.46,27.72,Loamy,Rabi,Black Pepper
84.01,38.12,76.68,6.83,71.94,29.6,Loamy,Zaid,Black Pepper
14.08,28.25,28.73,7.05,83.51,22.14,Silty,Kharif,Black Pepper
24.39,35.16,69.95,5.79,55.49,33.59,Clayey,Kharif,Black Pepper
60.77,19.17,14.86,6.28,84.12,29.45,Clayey,Rabi,Black Pepper
95.37,36.03,52.88,7.34,60.2,19.4,Silty,Zaid,Black Pepper
28.77,14.86,43.36,7.44,73.13,17.14,Clayey,Kharif,Black Pepper
72.71,18.05,72.63,6.7,69.88,22.07,Clayey,Zaid,Black Pepper
11.05,16.27,49.2,6.54,75.74,25.1,Silty,Rabi,Black Pepper
98.07,26.41,32.83,6.3,57.36,15.0,Clayey,Kharif,Black Pepper
13.83,7.6,38.65,6.77,76.63,26.49,Silty,Rabi,Turmeric
42.42,13.61,21.5,6.91,74.46,21.58,Loamy,Kharif,Turmeric
80.68,39.24,54.0,5.6,53.45,17.43,Silty,Zaid,Turmeric
66.35,8.23,48.84,5.68,73.39,25.14,Loamy,Zaid,Turmeric
66.22,33.71,41.25,6.18,70.33,23.13,Clayey,Zaid,Turmeric
16.36,39.64,56.32,5.98,87.35,26.43,Loamy,Zaid,Turmeric
83.38,30.8,44.86,6.91,82.46,17.29,Silty,Zaid,Turmeric
45.91,17.13,43.97,7.37,72.49,27.37,Loamy,Zaid,Turmeric
37.78,35.99,44.31,6.32,73.49,20.6,Clayey,Rabi,Turmeric
24.74,21.12,18.76,6.23,82.38,31.56,Silty,Kharif,Turmeric
16.55,24.36,23.28,7.15,52.25,34.46,Loamy,Zaid,Turmeric
84.39,11.93,28.61,6.71,77.03,25.7,Loamy,Rabi,Turmeric
39.3,20.31,10.54,6.67,78.03,34.63,Silty,Rabi,Turmeric
38.44,15.27,31.46,6.74,78.45,21.45,Silty,Zaid,Turmeric
27.32,9.86,29.68,6.06,60.47,17.14,Clayey,Rabi,Turmeric
72.99,28.45,77.68,7.32,54.94,30.89,Silty,Zaid,Turmeric
83.09,33.75,17.33,7.25,61.08,30.67,Silty,Zaid,Turmeric
